status,lead_time,lenght_of_stay,adult_count,child_count,available_units,completed_entry_forms_count,product_count,reservation_net_value,total_adr,espera_dias,espera_zona_roja,ratio_asistencia,recurrence,libere_community,bought_products,returning_inhabitant,mes_estancia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin,hrMedia,status_num,origin_direct_channel,origin_email,origin_in_person,origin_telephone,requested_category_Hostel room,requested_category_One bedroom apartment,requested_category_One bedroom apartment superior,requested_category_Studio,requested_category_Studio superior,requested_category_Three bedroom apartment,requested_category_Three bedroom apartment superior,requested_category_Two bedroom apartment,requested_category_Two bedroom apartment superior,asset_type_apartment,asset_type_hostel,brand_libere,business_segment_Business Individual,business_segment_Leisure Group,business_segment_Leisure Individual,business_segment_MICE Group,business_segment_MICE Individual,business_segment_Mid Stay,business_segment_Travel Group,business_segment_Travel Individual,rate_type_Mid Stay,rate_type_Non Refundable,estacion_estancia_Otoño,estacion_estancia_Primavera,estacion_estancia_Verano,provincia_BIZKAIA,provincia_CORDOBA,provincia_GIPUZKOA,provincia_GRANADA,provincia_MADRID,provincia_MALAGA,provincia_NAVARRA,provincia_VALENCIA
checked_out,3,1,1,0,135,1.0,0,12.15,12.15,2,1,1.0,1,no,no,no,1,250,11.8,0.5,8.5,15.0,30.0,2.2,14.4,0.0,998.1,986.7,85.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
cancelled,2,10,1,0,135,0.0,0,15.75,1.58,1,1,,1,no,no,no,1,250,11.8,0.5,8.5,15.0,30.0,2.2,14.4,0.0,998.1,986.7,85.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,2,5,1,0,135,1.0,0,101.59,20.32,1,1,1.0,1,no,no,no,1,250,11.8,0.5,8.5,15.0,30.0,2.2,14.4,0.0,998.1,986.7,85.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,2,2,2,2,135,2.0,2,174.18,87.09,1,1,2.0,1,no,yes,no,1,250,11.8,0.5,8.5,15.0,30.0,2.2,14.4,0.0,998.1,986.7,85.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,1,1,2,2,135,2.0,1,74.24,74.24,0,1,2.0,1,no,yes,no,1,250,11.8,0.5,8.5,15.0,30.0,2.2,14.4,0.0,998.1,986.7,85.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,1,1,1,0,135,0.0,1,25.16,25.16,0,1,,1,no,yes,no,1,250,11.8,0.5,8.5,15.0,30.0,2.2,14.4,0.0,998.1,986.7,85.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,1,1,1,0,135,0.0,1,25.16,25.16,0,1,,1,no,yes,no,1,250,11.8,0.5,8.5,15.0,30.0,2.2,14.4,0.0,998.1,986.7,85.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,1,1,1,0,135,0.0,0,21.07,21.07,0,1,,1,no,no,no,1,250,11.8,0.5,8.5,15.0,30.0,2.2,14.4,0.0,998.1,986.7,85.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,0,1,1,0,135,1.0,1,27.61,27.61,-1,1,1.0,1,no,yes,no,1,250,11.8,0.5,8.5,15.0,30.0,2.2,14.4,0.0,998.1,986.7,85.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,0,2,1,3,135,1.0,0,123.73,61.87,0,1,4.0,2,no,no,yes,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,1,5,1,0,135,1.0,0,106.68,21.34,1,1,1.0,3,no,no,yes,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,172,3,1,0,135,1.0,0,54.55,18.18,172,1,1.0,1,no,no,no,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,172,3,1,0,135,1.0,0,54.55,18.18,172,1,1.0,2,no,no,yes,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,35,1,3,1,135,3.0,0,121.24,121.24,35,1,1.3333333333333333,1,no,no,no,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,20,2,2,2,135,0.0,0,55.15,27.58,20,1,,1,no,no,no,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,19,1,2,2,135,2.0,0,58.0,58.0,18,1,2.0,1,no,no,no,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,12,1,2,1,135,0.0,0,46.95,46.95,11,1,,1,no,no,no,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,7,2,1,0,135,1.0,0,24.49,12.25,7,1,1.0,1,no,no,no,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,5,1,2,1,135,2.0,0,53.66,53.66,5,1,1.5,1,no,no,no,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
cancelled,1,2,1,3,135,0.0,0,83.82,41.91,0,1,,2,no,no,yes,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,0,7,1,0,135,1.0,0,139.99,20.0,0,1,1.0,1,no,no,no,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,0,1,2,2,135,2.0,0,91.73,91.73,-1,1,2.0,1,no,no,no,1,250,9.5,0.0,7.0,12.0,19.0,1.4,3.9,8.2,1001.6,997.9,82.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,8,19,1,0,135,1.0,0,262.26,13.8,8,1,1.0,1,no,no,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,121,3,4,0,135,0.0,4,274.53,91.51,121,1,,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,121,3,3,0,135,0.0,4,251.34,83.78,121,1,,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,121,3,1,0,135,0.0,4,204.99,68.33,121,1,,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,121,3,1,0,135,0.0,4,204.99,68.33,121,1,,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,121,3,2,0,135,0.0,1,70.9,23.63,121,1,,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,121,3,1,0,135,0.0,1,110.46,36.82,121,1,,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,121,3,1,0,135,0.0,1,110.46,36.82,121,1,,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,121,3,3,0,135,0.0,4,251.34,83.78,121,1,,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,51,6,1,0,135,0.0,0,18.75,3.13,51,1,,1,no,no,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,32,2,1,0,135,1.0,0,29.92,14.96,31,1,1.0,1,no,no,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,31,1,1,0,135,1.0,1,22.15,22.15,30,1,1.0,1,yes,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,23,1,2,2,135,2.0,1,85.19,85.19,22,1,2.0,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,10,2,4,0,135,0.0,0,72.65,36.33,9,1,,1,no,no,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,8,2,1,0,135,1.0,2,33.0,16.5,7,1,1.0,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,8,1,7,0,135,7.0,0,126.85,126.85,7,1,1.0,1,yes,no,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,2,1,1,0,135,0.0,1,19.27,19.27,2,1,,1,yes,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,1,1,2,2,135,2.0,0,70.84,70.84,0,1,2.0,1,no,no,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,0,1,1,0,135,1.0,0,28.18,28.18,0,1,1.0,1,yes,no,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,0,1,1,0,135,1.0,1,21.71,21.71,-1,1,1.0,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,0,2,4,0,135,4.0,2,190.01,95.01,-1,1,1.0,1,no,yes,no,1,250,10.9,0.0,7.0,14.8,19.0,1.4,4.7,8.6,1003.0,1001.6,65.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,71,2,1,0,135,1.0,0,31.97,15.99,71,1,1.0,1,no,no,no,1,250,11.6,0.0,8.6,14.5,8.0,1.9,6.1,7.1,1002.0,994.6,72.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
cancelled,14,3,1,0,135,0.0,2,53.26,17.75,13,1,,1,no,yes,no,1,250,11.6,0.0,8.6,14.5,8.0,1.9,6.1,7.1,1002.0,994.6,72.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,14,3,1,0,135,1.0,0,51.07,17.02,13,1,1.0,1,no,no,no,1,250,11.6,0.0,8.6,14.5,8.0,1.9,6.1,7.1,1002.0,994.6,72.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,10,1,2,2,135,2.0,1,71.24,71.24,10,1,2.0,1,no,yes,no,1,250,11.6,0.0,8.6,14.5,8.0,1.9,6.1,7.1,1002.0,994.6,72.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,9,1,2,0,135,2.0,0,28.91,28.91,9,1,1.0,2,no,no,yes,1,250,11.6,0.0,8.6,14.5,8.0,1.9,6.1,7.1,1002.0,994.6,72.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,3,1,2,2,135,2.0,0,46.55,46.55,2,1,2.0,1,yes,no,no,1,250,11.6,0.0,8.6,14.5,8.0,1.9,6.1,7.1,1002.0,994.6,72.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,2,3,1,0,135,1.0,3,73.41,24.47,1,1,1.0,1,yes,yes,no,1,250,11.6,0.0,8.6,14.5,8.0,1.9,6.1,7.1,1002.0,994.6,72.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,0,1,3,0,135,3.0,0,59.5,59.5,0,1,1.0,1,no,no,no,1,250,11.6,0.0,8.6,14.5,8.0,1.9,6.1,7.1,1002.0,994.6,72.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,0,1,1,0,135,1.0,0,16.62,16.62,-1,1,1.0,1,no,no,no,1,250,11.6,0.0,8.6,14.5,8.0,1.9,6.1,7.1,1002.0,994.6,72.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,27,1,1,0,135,1.0,0,50.87,50.87,26,1,1.0,1,no,no,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,21,9,1,0,135,1.0,2,120.64,13.4,20,1,1.0,1,no,yes,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,11,2,2,2,135,2.0,2,188.44,94.22,10,1,2.0,1,no,yes,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,8,12,1,0,135,1.0,1,245.68,20.47,8,1,1.0,1,no,yes,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,6,2,1,0,135,1.0,0,36.73,18.37,6,1,1.0,1,no,no,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
cancelled,6,14,1,0,135,0.0,0,16.49,1.18,6,1,,1,no,no,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,5,1,1,3,135,1.0,0,57.97,57.97,5,1,4.0,1,no,no,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,5,1,3,1,135,3.0,0,71.78,71.78,5,1,1.3333333333333333,1,no,no,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,4,1,2,0,135,2.0,0,50.69,50.69,3,1,1.0,2,no,no,yes,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,4,2,2,2,135,2.0,0,164.66,82.33,3,1,2.0,1,no,no,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
cancelled,3,1,2,0,135,0.0,0,50.69,50.69,3,1,,3,no,no,yes,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
cancelled,3,1,1,0,135,0.0,0,39.67,39.67,3,1,,1,yes,no,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,1,1,1,0,135,1.0,0,22.06,22.06,1,1,1.0,1,no,no,no,1,250,10.8,0.0,8.2,13.4,18.0,1.7,18.9,8.7,994.6,987.0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,61,1,7,0,135,7.0,1,197.64,197.64,60,1,1.0,1,no,yes,no,1,250,10.8,3.7,7.7,14.0,19.0,11.7,25.6,0.7,987.0,982.3,57.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,67,14,1,0,135,0.0,0,10.9,0.78,66,1,,1,no,no,no,1,250,10.8,3.7,7.7,14.0,19.0,11.7,25.6,0.7,987.0,982.3,57.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,50,1,4,0,135,0.0,0,85.1,85.1,50,1,,1,no,no,no,1,250,10.8,3.7,7.7,14.0,19.0,11.7,25.6,0.7,987.0,982.3,57.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
checked_out,36,1,2,4,135,2.0,1,164.01,164.01,35,1,3.0,1,no,yes,no,1,250,10.8,3.7,7.7,14.0,19.0,11.7,25.6,0.7,987.0,982.3,57.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cancelled,34,3,1,0,135,0.0,0,79.97,26.66,33,1,,1,no,no,no,1,250,10.8,3.7,7.7,14.0,19.0,11.7,25.6,0.7,987.0,982.3,57.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,29,1,2,2,135,2.0,1,101.91,101.91,29,1,2.0,1,no,yes,no,1,250,10.8,3.7,7.7,14.0,19.0,11.7,25.6,0.7,987.0,982.3,57.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
checked_out,27,1,2,3,135,2.0,1,146.87,146.87,27,1,2.5,1,no,yes,no,1,250,10.8,3.7,7.7,14.0,19.0,11.7,25.6,0.7,987.0,982.3,57.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
