ubicacion,fecha,puntuacion,titulo_comentario,comentario_negativo,comentario_positivo,etiquetas,cantidad_comentarios,nacionalidad
BilbaoMuseo,Escrito en 25 de octubre de 2025,"8,0",Alvaro,Q no tenía cama era sofá cama,La terraza,Viaje de ocio | Pareja | Estudio | Estancia de 2 noches | Enviado por móvil,15 comentarios,España
BilbaoMuseo,Escrito en 19 de octubre de 2025,"9,0",Her,"La atención dejo mucho que desear, sobre todo porque no se le discute al huésped cuando no hay nada que discutir. Uno se puede equivocar, se piden disculpas y listo, pero echarle la culpa al huésped de la propia torpeza no va.  Pedí parking tres veces. Me lo cobraron y todo. Cuando llegue, me dijeron que ""creyeron que no lo quería"" porque un dia antes ""pedi indicaciones para el parking pero claramente nunca confirme que lo quería. O sea, pido parking, me lo cobran, pido indicaciones de como ir, en eso me piden que pase la placa que no llegue a leer, y como no la pase horas antes ""creyeron que no quería el parking y solo quería la dirección del mismo para ir a que...?","Super moderno, muy bien ubicado, en frente del museo. Amplio departamento, hermoso",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil,63 comentarios,Argentina
BilbaoMuseo,Escrito en 14 de octubre de 2025,"9,0",Sergio,,Las vistas increíbles,Viaje de negocios | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,,
BilbaoMuseo,Escrito en 30 de septiembre de 2025,10,Iván,,"Es increíble el lugar y la ubicación, muy recomendable",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche,,
BilbaoMuseo,Escrito en 28 de septiembre de 2025,10,Silvia,Nada,La ubicación. Justo enfrente del museo Guggenheim. Y un apartamento espectacular 😍. Muy moderno y muy completo.,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil,23 comentarios,España
BilbaoMuseo,Escrito en 9 de septiembre de 2025,"9,0",Rocío,,Ubicación,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,,
BilbaoMuseo,Escrito en 5 de septiembre de 2025,10,Carmen,,"ubicación, limpieza y no faltaba un detalle",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
BilbaoMuseo,Escrito en 31 de agosto de 2025,"9,0",Pilar,,"Ubicación excelente, muy cómodo... pudimos adelantar la entrada a las 12 por una suplemento...",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,,
BilbaoMuseo,Escrito en 30 de agosto de 2025,"9,0",Laura,El ascensor...que era lentiiiiiiisimo,"Me gusto Todo, ubicacion, limpieza, decoracion, menaje, comodidad, bonito, situacion. Muy bien, nos gusto mucho. Original, practico, limpio, moderno. Muy bien situado, se puede ir andando a los principales sitios que hay que ver. Te dejan como detalle al entrar, agua, patatas y un folleto con recomendaciones de sitios para ver y comer.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,8 comentarios,España
BilbaoMuseo,Escrito en 28 de agosto de 2025,"9,0",Eduardo,,Ubicación y todo nuevo,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
BilbaoMuseo,Escrito en 25 de agosto de 2025,10,Victorino,Falta de intimidad en habitación.por poner alguna cosa,Todo general,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,9 comentarios,España
BilbaoMuseo,Escrito en 24 de agosto de 2025,"9,0",Ana,,Ubicación y limpieza,Viaje de ocio | Grupo de amigos | Estudio | Estancia de 2 noches | Enviado por móvil,,
BilbaoMuseo,Escrito en 1 de agosto de 2025,10,Seila,Nada,"Todo, pero la ubicación perfecta 🤩",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,7 comentarios,España
BilbaoMuseo,Escrito en 28 de julio de 2025,"9,0",Celia,Todo estuvo muy bien,"Esta muy bien ubicado, tiene buenas vistas, los apartamentos están muy nuevos y bien decorados, es todo muy práctico y tienen todo lo necesario",Viaje de ocio | Grupo | Estudio | Estancia de 2 noches | Enviado por móvil,29 comentarios,España
BilbaoMuseo,Escrito en 17 de mayo de 2025,"8,0",Maria,"En general bien dotado pero: no había servilletas ni rollo de cocina, (y poco papel higiénico!).
La ducha y el lavabo no desaguan bien","Muy buena ubicación, muy amplio y muy limpio",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,34 comentarios,España
BilbaoMuseo,Escrito en 5 de mayo de 2025,"7,0",Daniela,"Los colchones era muy incómodos y el apartamento habría sido perfecto de tamaño para dos, pero éramos dos adultos y dos niños pequeños y se nos ha hecho un poco pequeño. Tampoco nos ha parecido bien el hecho de abonar 15 euros por acceder al apartamento dos horas antes de la hora de check-in estando el apartamento disponible. Tampoco nos dieron facilidades para dejar las maletas.","La ubicación es estupenda. Justo en frente del Guggenheim y a minutos de la zona del Río y de muchos restaurantes y cafés. Además, el apartamento es muy nuevo y con vistas al Guggenheim. El baño es amplio y muy cómodo.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 3 noches | Enviado por móvil,17 comentarios,España
BilbaoMuseo,Escrito en 29 de abril de 2025,"7,0",Alberto,La tostadora no funciona.  El lavavajillas no funciona. Falta mucho menaje de cocina. El sofá cama bastante incómodo.,La ubicación estaba bien,Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil,8 comentarios,España
BilbaoMuseo,Escrito en 21 de abril de 2025,"7,0",Maria,"Que se oyen todos los ruidos, está muy mal aislado. Que el baño no estaba muy limpio cuando llegamos.",La ubicación y la decoración del apartamento,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 4 noches | Enviado por móvil,16 comentarios,España
BilbaoMuseo,Escrito en 1 de junio de 2024,10,Carla,Acceso,"Muy bien ubicado, al lado del Guggenheim, habitación amplia para 4 personas y cómoda. Muy limpio. Desde nuestra habitación podías ver el museo.",Viaje de ocio | Grupo | Estudio | Estancia de 1 noche | Enviado por móvil,7 comentarios,España
BilbaoMuseo,Escrito en 27 de mayo de 2024,10,Fabiola,"Sólo por quejarme, el extractor del baño y la puerta de baño son muy ruidosos.","Todo excelente, la atención y el estudio.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 3 noches | Enviado por móvil,3 comentarios,Países Bajos
BilbaoMuseo,Escrito en 21 de mayo de 2024,10,Ana,,"Perfecto, muy buena ubicación , limpio y cómodo.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,,
BilbaoMuseo,Escrito en 18 de mayo de 2024,"9,0",Julia,Había una toalla grande mojada usada en el baño.,La ubicación,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,57 comentarios,España
BilbaoMuseo,Escrito en 9 de mayo de 2024,10,Carmen,,"Una muy buena ubicación , pero en unos apartamentos tranquilos cerca de todo.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil,,
BilbaoMuseo,Escrito en 24 de abril de 2024,10,Judith,Por poner una pega el ascensor demasiado lento agobiaba un poco,La ubicación la tranquilidad y el buen acceso,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil,11 comentarios,España
BilbaoMuseo,Escrito en 8 de abril de 2024,"9,0",Sandra,"El laborioso check in.Debería haber un cartel con las normas y horario check out en el apartamento","Ubicación, limpieza y confort",Viaje de ocio | Grupo | Estudio | Estancia de 2 noches | Enviado por móvil,40 comentarios,España
BilbaoMuseo,Escrito en 8 de abril de 2024,10,Maria,"Por decir algo, las almohadas eran muy bajitas, tenía poco relleno. Me hubiera gustado que hubiera alguna almohada un poco más compacta. Por lo demás genial todo.",Lo que más me gustó fue la ubicación del apartamento y sus vistas al museo.La  limpieza y muy coqueto el apartamento.,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,11 comentarios,España
BilbaoMuseo,Escrito en 5 de abril de 2024,10,Ana,,El  apartamento es ideal muy chulo y limpio. La ubicación excelente para ver la ciudad.,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
BilbaoMuseo,Escrito en 30 de marzo de 2024,10,David,,"Ubicación, limpieza y comodidad, perfecto para pasar unos días cerca del centro de bilbao pero alejado del bullicio. 
Destacar que hubo un problema con el lavavajillas y rápidamente un empleado se puso en contacto conmigo para subsanar el problema.",Viaje de ocio | Grupo de amigos | Estudio | Estancia de 2 noches | Enviado por móvil,,
BilbaoMuseo,Escrito en 27 de marzo de 2024,10,Paulacc,"Por decir algo, mi hijo se quejó del colchón del sofá cama, cosa bastante habitual en este tipo de colchones que son más finos de lo normal.","La ubicación es inmejorable. El apartamento tiene todo lo indispensable para pasar unos días estupendos. Está bien equipado y con muchos detalles. La decoración es muy funcional y está puesto todo, con mucho gusto.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 3 noches | Enviado por móvil,21 comentarios,España
BilbaoMuseo,Escrito en 9 de marzo de 2024,10,Melquiades,Me gustó todo,"Bien situado, agradable, decoración funcional y bonita, practico",Viaje de ocio | Grupo | Estudio | Estancia de 1 noche | Enviado por móvil,12 comentarios,España
BilbaoMuseo,Escrito en 5 de marzo de 2024,"9,0",Alfonso,Nada,"Comodidad y la cocina completa. El detalle de bienvenida es un puntazo. Limpio, bien ubicado. Piso reformado con gusto.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,5 comentarios,España
BilbaoMuseo,Escrito en 3 de marzo de 2024,10,Mónica,No había mesa para comer las 4 personas que éramos.No había platos algo muy extraño.Nos pusieron toallas solo para tres.,La ubicación. El apartamento entero estaba genial,Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,17 comentarios,España
BilbaoMuseo,Escrito en 3 de marzo de 2024,10,Cristina,"El check out era a las 11 de la mañana y a esa misma hora ya nos estaban picando la puerta para que saliéramos, no dieron ni unos minutos de cortesía…","Todo fenomenal, limpieza, ubicación, muy nuevo…",Viaje de ocio | Grupo | Estudio | Estancia de 1 noche | Enviado por móvil,7 comentarios,España
BilbaoMuseo,Escrito en 3 de marzo de 2024,"9,0",Elizabeth,"Eché en falta una escoba y fregona . 
El ruido exterior de los vecinos y la luz que se enciende automáticamente y se nota en la habitación . 
Tuve algunas dudas y tardaron en responderme , haciéndolo de forma automática con el mismo mensaje .","La ubicación ,nuestro balcón daba al museo, íbamos con dos niños y lo primero que hacían por la mañana era ver a Puppy. 
 La limpieza genial 
El diseño del apartamento, moderno y cómodo",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil,8 comentarios,España
BilbaoMuseo,Escrito en 18 de febrero de 2024,"9,0",Alberto,"El proceso de cheking no es complicado pero no me gusta que haya que morir al palo de todo por internet.  La activación de la llave, es decir, la entrada al apartamento ES MUY TARDE, a las 15 h.","Muy bien el apartamento, situación excelente, muy completo, con todos detalles,limpio, tranquilo...muy bien. Un detallazo la cama y comederos para la mascota.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,25 comentarios,España
BilbaoMuseo,Escrito en 13 de febrero de 2024,"9,0",Jorge,Aislamiento acustico,Ubicacion,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,3 comentarios,España
BilbaoMuseo,Escrito en 9 de febrero de 2024,10,Ana,Todo genial aunque la cama del sofá cama era un poco incómoda y creo que podrían ofrecer algunas almohadas  y edredones. Pero por lo demás todo genial,"La ubicación fantástica al lado del Museo Guggenheim y a 7 minutos de la parada de metro. El apartamento muy cuidado y con todo lo necesario para pasar unos días: utensilios cocina, lavadora..",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil,16 comentarios,España
BilbaoMuseo,Escrito en 8 de febrero de 2024,"9,0",Santamaría,En general todo me gustó,La distribución y la sitúa,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil,2 comentarios,España
BilbaoMuseo,Escrito en 21 de enero de 2024,"8,0",Medel,Qué no hubiera puertas en las habitaciones.,"Amplitud, luz y vistas",Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,6 comentarios,España
BilbaoMuseo,Escrito en 19 de enero de 2024,10,Chafik,Salida alas 11 alas 12 mejor,Todo,Pareja | Estudio | Estancia de 1 noche | Enviado por móvil,1 comentario,España
BilbaoMuseo,Escrito en 13 de enero de 2024,10,Edecio,"Nada, todo estuvo muy bien","Excelente ubicación, fácil acceso, todo impecable y ágil reserva",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,42 comentarios,España
BilbaoMuseo,Escrito en 8 de enero de 2024,"8,0",Rosa,"Eché de menos un microondas, y algo de mantenimiento: la manilla del baño estaba suelta y se caía todo el rato.","Ubicación, limpieza, muy bien organizado check in y check out virtual.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil,9 comentarios,España
BilbaoMuseo,Escrito en 14 de noviembre de 2025,"6,0",Lebega,"Aunque me gustaron muchas cosas del apartamento, hay otras que no me han gustado nada. 
En primer lugar, las fotos del estudio no era exactas a lo que vimos en el anuncio. En mi caso, quería la habitación algo separada de la entrada como venía en las fotos y, al entrar, lo primero que hay es la cama en un espacio diáfano. La puerta del baño no cerraba bien y la cama era incómoda y ruidosa. Además eché en falta una escoba y fregona.
Había un ruido muy molesto de las bajantes del edificio cada dos por tres. Por las noche, al irte a dormir, se volvía insoportable. 
Y, por último, deberían poner en el anuncio del apartamento el precio de la mascotas. Es verdad que indican que hay un suplemento pero no me esperaba los 20€ AL DÍA. En mi caso, 100€ por 5 días. Me enteré al coger ya el apartamento y no pude cancelarlo porque lo cogí sin cancelación. Para considerarse petfriendly me parece abusivo. Y si éste es el precio, al menos, que se informe. Y podamos decidir con toda la información. 
En definitiva, no volvería a repetir porque no he llegado a salir muy contenta :(","El apartamento tiene una apariencia moderna y muy chula. El ventanal daba al museo y nos gustó mucho en éste sentido. Tiene una ubicación espectácular. Al lado del museo y la ría. Y si tienes perrito, muy cerca se encuentra el parque Casilda en el que se ven muchísimos perritos jugando. El mío se lo pasó genial :)
Al llegar al apartamento, al perrito le dejarón una bolsita de galletas, bebedero, comedero y camita :)",Viaje de ocio | Pareja | Estudio | Estancia de 5 noches | Enviado por móvil,32 comentarios,España
BilbaoMuseo,Escrito en 6 de octubre de 2025,"2,0",Teresa,"Deficiencias importantes el el apartamento, interruptores colgando, no tenia luz excepto en el baño que no se apagaba, increíble y conocían las deficiencias, nos dejaron cartel.",La ubicación,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil,9 comentarios,España
