ubicacion,fecha,puntuacion,titulo_comentario,comentario_negativo,comentario_positivo,etiquetas,cantidad_comentarios,nacionalidad
Vitoria,Escrito en 14 de agosto de 2023,"3,0",Jose,"Reservamos un apartamento para no fumadores y cuando entramos el olor a tabaco era evidente, no de haber fumado  de forma puntual si no de ser un espacio en el que ae habia fumado de forma habitual.
Con el aire acondicionado tuvimos problemas. Segun nos informaron desde el telefono de la recepcion virtual estaba regulado para todo el edificio, no nos dijeron a que temperaturra. La solucion si teniamos era abrir las ventanas. Pasamos los dos dias con ellas abiertaa soportando el ruido se trafico de la calle y el sabado por la noche el ruido se la diiscoteca/pub que habia a pocos metros de la entrado. No pudimoa descansar!!",Situacion,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,21 comentarios,España
Vitoria,Escrito en 13 de agosto de 2023,"5,0",Alba,"Para empezar era un apartamento con capacidad para 3 personas y nos metieron a 5 como se puede ver en el permiso del apartamento, lo cual dudo sea legal. A partir de ahí, sofá cama horrible, terminamos poniendo el colchón en el suelo, cubiertos insuficientes para 5, sillas y espacio insuficiente, cables sueltos, cuadro con cristal roto… Es una pena, porque podrían estar bien los apartamentos, primero si no metieran a más personas de su capacidad, al menos podrían poner un sofá cama decente, y luego darles un repasito, por seguridad.",La ubicación.,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 3 noches | Enviado por móvil,18 comentarios,España
Vitoria,Escrito en 11 de agosto de 2023,"5,0",Raquel,Tuve un problema ya que se estropeó la tele .Avise ayer y nadie de mantenimiento a venido no se han puesto en contacto con nosotros. Que un complejo bastante grande no haya nadie personalmente que te pueda aclarar las dudas.,Muy centrico,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 4 noches | Enviado por móvil,5 comentarios,España
Vitoria,Escrito en 11 de agosto de 2023,"1,0",Gema,"No funcionaba el aire acondicionado  y estabamos a a 36 grados.
No nos cambiaron de habitación..decían que estaba lleno y no habia..fue muy desagradable. No nos daban solución.",,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,11 comentarios,España
Vitoria,Escrito en 11 de agosto de 2023,"4,0",Jairo,"Que no se pueda abrir una ventana me parece claustrofóbico,hay gente que no lo lleva nada bien,en un apartamento tan Pequeño,sin una terraza y encima sin abrir una ventana ya que son abatibles y demasiado poco,es pésimo,lo digo sin ser fumador.",Limpieza y está cuidado,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,13 comentarios,España
Vitoria,Escrito en 10 de agosto de 2023,"4,0",Lmateo,"Falta de limpieza abismal, bastante sucio y descuidado. Mucho polvo acumulado de meses, manos y dedos en paredes y muebles. Sofá cama incomodísimo. Sábanas pequeñas para las camas.",Ubicación y precio,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,31 comentarios,España
Vitoria,Escrito en 7 de agosto de 2023,"5,0",Ana,Hice reserva para dos adultos y dos niños. Cuando llegamos la cama de los niños no estaba abierta y nos costó algo de trabajo abrirla. Además solo pusieron toallas para 2 cuando éramos 4,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,3 comentarios,España
Vitoria,Escrito en 3 de agosto de 2023,"5,0",Ester,"El edificio para lo grande que es solo tiene dos ascensores, con lo qual siempre hay que esperar. Si a esto le sumas que se estropea uno de ellos, pues misión imposible subir y bajar al 8 piso.
La segunda  noche se nos estropeó el aire acondicionado. No nos dieron ninguna solución. A las 22h estábamos a 27°. Al ser un 8 piso, las ventanas solo.se abrían un poco de manera que no pasaba aire. Un bochorno toda la tarde y noche en el apartamento que no se podía aguantar y no se ofreció ningún ventilador o alternativa para poder estar en condiciones adecuadas.
El suelo de los ascensores del parking menos 2 estaba sucísimo, como con moho negro. El priner día que lleguemos había un vómito y el tercer día seguía allí.",Buena ubicación y tiendas cerca.,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 3 noches | Enviado por móvil,12 comentarios,España
Vitoria,Escrito en 3 de agosto de 2023,"6,0",Rodrigo,"La ducha sin mampara,se sale el agua por todos los sitios.
La tele no funcionaban la mitad de canales y las almohadas no me gustaron (aunque esto va en cada persona).
check out a las 11:00 
No tiene persianas,para los que le guste dormir con oscuridad.",céntrico y bien ubicado y bastante completo de menaje y demás .,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,37 comentarios,España
Vitoria,Escrito en 2 de agosto de 2023,"5,0",Blanca,"No hay recepción, es todo online. Nos aceptaron el early check in y al llegar nos los cancelaron. El sofá cama no se monta bien y se mueve mucho. No hay plancha. Los ascensores son insuficientes para todo el edificio, tuvimos que subir y bajar por las escaleras en varias ocasiones.",Ubicación y habitación principal.,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,2 comentarios,España
Vitoria,Escrito en 1 de agosto de 2023,"3,0",Zafiro,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 31 de julio de 2023,"6,0",Marta,Muy incómodo el sofá cama,La situación,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 4 noches | Enviado por móvil,3 comentarios,España
Vitoria,Escrito en 22 de julio de 2023,"5,0",María,"La cama y el acceso, no funcionaba el móvil",Ubicación,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,2 comentarios,España
Vitoria,Escrito en 17 de julio de 2023,"5,0",Maria,"El sofá cama no era cómodo del todo se movía mucho, la ventana de la habitación no se abría entera y la del salón no se podía cerrar. La televisión no iba, no se podía conectar a internet y no había hueco para poder conectar la antena. Una de las puertas del armario de debajo de la TV no cerraba. Al no cerrarse bien la ventana del salón el aire acondicionado no iba. Había cubo para fregona pero no fregona y había escoba pero no recogedor. Éramos 4 personas y había justo 4 piezas de cada tipo de vajilla lo que hacía que estuviéramos continuamente fregando y había poco detergente y una sola pastilla de lavavajillas. La lámpara del salón no tenía bombilla. Tiene lavadora pero no tendedero.
Es todo muy moderno pero creo que añadiría a una persona física a la que poder acudir en caso de alguna incidencia como la nuestra con la ventana.","La limpieza, la ubicación y estéticamente era bonito y moderno.",Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,3 comentarios,España
Vitoria,Escrito en 13 de julio de 2023,"5,0",Luis,"El desayuno es muy decepcionante. Ponen muchas cosas pero malas, sería mejor poner menos variedad pero de más calidad.El segundo día no me trajeron el desayuno, aunque lo reclamé el día anterior al ver que no me lo traían por la tarde...Al final estuve alojado sólo y no me devolvieron el dinero del desayuno de las otras 2 personas que no lo utilizaron...","La ubicación es muy buena, cerca del centro pero en una venida muy ancha y con sitio para aparcar alrededor.Los apartamentos son aceptables. Lo malo es que todo es bastante sencillo, podrían haber empleado materiales de mayor calidad.",Viaje de negocios | Persona que viaja sola | Apartamento de 1 dormitorio | Estancia de 3 noches,44 comentarios,España
Vitoria,Escrito en 9 de julio de 2023,"3,0",Aitor,No reservamos lo que nos dieron.,"nosotros reservamos por una cama de matrimonio, y al llegar nos encontramos con dos individuales, si marcamos esa opcion en booking y luego nos dan otra totalmente distinta…para que pagamos por esa opcion entonces?",Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,8 comentarios,España
Vitoria,Escrito en 5 de julio de 2023,"4,0",Erika,"No había personal para atender, todo era online y la verdad que no resultó nada fácil. Te envían muchos e-mails y todo eso, pero a la hora de activar la llave me costó varios intentos (lo mismo le ocurrió a otra huésped con la que coincidí y se ofreció a ayudarme). Si llego a saber que el método es este (mea culpa que no me fijé) no hubiera reservado. Donde esté un buen trato humano y de proximidad, que se quiten las máquinas!!!!!",La ubicación y la limpieza.,Viaje de ocio | Persona que viaja sola | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,4 comentarios,España
Vitoria,Escrito en 1 de julio de 2023,"6,0",Torres,"El sofá cama del salón
Bastante incómodo
Bastante caro para no incluir desayuno , ni limpieza diaria
Cualquier hotel hubiera sido mas economico y hubiera tenido la posibilidad de cancelación
Me rompí un brazo una semana antes y no hubo posibilidad de retrasarlo",La ubicación,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,1 comentario,España
Vitoria,Escrito en 24 de junio de 2023,"6,0",María,Q el aire acondicionado no funcionaba,La ubicación,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,1 comentario,España
Vitoria,Escrito en 20 de junio de 2023,"5,0",Natuzii,"Colchón de cama incomodísimo de muelles. El colchón de cuna tan blando que fue imposible usarla para el bebé, que tuvo que dormir en cama. Ducha muy incómoda sin mampara, mojabas todo el suelo del baño escandalosamente  no había visillos, solo cortina oscura. Desayuno pésimo.",La ubicación. Personal bastante efectivo. Cocina bastante cómoda.,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,110 comentarios,España
Vitoria,Escrito en 14 de diciembre de 2025,"8,0",Sagrario,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 14 de diciembre de 2025,"8,0",Silvia,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 12 de diciembre de 2025,"8,0",Laura,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche,,
Vitoria,Escrito en 11 de diciembre de 2025,"7,0",Gómez,,,Viaje de negocios | Persona que viaja sola | Apartamento Estudio | Estancia de 1 noche,,
Vitoria,Escrito en 10 de diciembre de 2025,10,Torrado,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche,,
Vitoria,Escrito en 10 de diciembre de 2025,10,Eduardo,,,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 4 noches,,
Vitoria,Escrito en 10 de diciembre de 2025,"7,0",Ana,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 4 noches | Enviado por móvil,,
Vitoria,Escrito en 9 de diciembre de 2025,"9,0",Almudena,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 6 de diciembre de 2025,10,Leticia,,,Viaje de negocios | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 2 de diciembre de 2025,10,Maria,,,Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 29 de noviembre de 2025,10,Lander,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 29 de noviembre de 2025,"8,0",Ione,,,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 21 de noviembre de 2025,10,Juan,,,Viaje de negocios | Persona que viaja sola | Apartamento Estudio | Estancia de 1 noche,,
Vitoria,Escrito en 20 de noviembre de 2025,10,Santiago,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 17 de noviembre de 2025,"9,0",Legendario,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 11 de noviembre de 2025,10,Lara,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 10 de noviembre de 2025,10,Mcarmen,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 8 de noviembre de 2025,"9,0",Daniel,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 3 de noviembre de 2025,"9,0",Irune,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 3 de noviembre de 2025,10,Javier,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 31 de octubre de 2025,10,Elisabet,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 27 de octubre de 2025,10,Jone,,,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche,,
Vitoria,Escrito en 26 de octubre de 2025,"8,0",Alia,,,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 26 de octubre de 2025,"8,0",Rafael,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,,
